Itemid,Judgement
001-68608,violation
001-68616,violation
001-68632,violation
001-68224,violation
001-68582,violation
001-68562,violation
001-68504,violation
001-68506,violation
001-68509,violation
001-68512,violation
001-68178,violation
001-68393,violation
001-68398,violation
001-68407,violation
001-68409,violation
001-68412,violation
001-68413,violation
001-68415,violation
001-68226,violation
001-68366,violation
001-68368,violation
001-68148,violation
001-67961,violation
001-77651,violation
001-77666,violation
001-77668,violation
001-77674,violation
001-76896,violation
001-77557,violation
001-77559,violation
001-77561,violation
001-77563,violation
001-77567,violation
001-77496,violation
001-77498,violation
001-77082,violation
001-77390,violation
001-77394,violation
001-77398,violation
001-77400,violation
001-77404,violation
001-77420,violation
001-77311,violation
001-77313,violation
001-77315,violation
001-77317,violation
001-77319,violation
001-77325,violation
001-77336,violation
001-76892,violation
001-77072,violation
001-77247,violation
001-77251,violation
001-77253,violation
001-77255,violation
001-77261,violation
001-77263,violation
001-77265,violation
001-77267,violation
001-77269,violation
001-77274,violation
001-77270,violation
001-77038,violation
001-77040,violation
001-77044,violation
001-57647,violation
001-57655,violation
001-57645,violation
001-57643,violation
001-85262,violation
001-85167,violation
001-85195,violation
001-85202,violation
001-84968,violation
001-85093,violation
001-85097,violation
001-85099,violation
001-85105,violation
001-85107,violation
001-85118,violation
001-85087,violation
001-85012,violation
001-85000,violation
001-84452,violation
001-84885,violation
001-84977,violation
001-84891,violation
001-84923,violation
001-84927,violation
001-84961,violation
001-92993,violation
001-92883,violation
001-92888,violation
001-92914,violation
001-92916,violation
001-92952,violation
001-92663,violation
001-92855,violation
001-92744,violation
001-92748,violation
001-92821,violation
001-92823,violation
001-92825,violation
001-92827,violation
001-92829,violation
001-92831,violation
001-92833,violation
001-92746,violation
001-92611,violation
001-92723,violation
001-92766,violation
001-92770,violation
001-92774,violation
001-92776,violation
001-92784,violation
001-92787,violation
001-92789,violation
001-92665,violation
001-195853,violation
001-195854,violation
001-195860,violation
001-195861,violation
001-195862,violation
001-195864,violation
001-195865,violation
001-195866,violation
001-195867,violation
001-195869,violation
001-195850,violation
001-195542,violation
001-195545,violation
001-195538,violation
001-101469,violation
001-101688,violation
001-101690,violation
001-101331,violation
001-101341,violation
001-101187,violation
001-101189,violation
001-101206,violation
001-101442,violation
001-101444,violation
001-101221,violation
001-100989,violation
001-101175,violation
001-101208,violation
001-101210,violation
001-101233,violation
001-101329,violation
001-101335,violation
001-101339,violation
001-100883,violation
001-101436,violation
001-101438,violation
001-109567,violation
001-109569,violation
001-109573,violation
001-109318,violation
001-109361,violation
001-109298,violation
001-109241,violation
001-109320,violation
001-109363,violation
001-109367,violation
001-109371,violation
001-109369,violation
001-109322,violation
001-109324,violation
001-109142,violation
001-109300,violation
001-109150,violation
001-109070,violation
001-109119,violation
001-58460,violation
001-58379,violation
001-58374,violation
001-58590,violation
001-58592,violation
001-58337,violation
001-58483,violation
001-60483,violation
001-60344,violation
001-60452,violation
001-60441,violation
001-60442,violation
001-113289,violation
001-113297,violation
001-113298,violation
001-113301,violation
001-113544,violation
001-113632,violation
001-113294,violation
001-113752,violation
001-113758,violation
001-113770,violation
001-113771,violation
001-113520,violation
001-113445,violation
001-113521,violation
001-113522,violation
001-113603,violation
001-113331,violation
001-113333,violation
001-113441,violation
001-113290,violation
001-113292,violation
001-202754,violation
001-202753,violation
001-202755,violation
001-202760,violation
001-202841,violation
001-202700,violation
001-202615,violation
001-202616,violation
001-202642,violation
001-202695,violation
001-202532,violation
001-202521,violation
001-202539,violation
001-105123,violation
001-105139,violation
001-104913,violation
001-104998,violation
001-105226,violation
001-105282,violation
001-104903,violation
001-105006,violation
001-105008,violation
001-104984,violation
001-104945,violation
001-105096,violation
001-105108,violation
001-105116,violation
001-105119,violation
001-104927,violation
001-104967,violation
001-104962,violation
001-104866,violation
001-105002,violation
001-104978,violation
001-104981,violation
001-104880,violation
001-104886,violation
001-95905,violation
001-95907,violation
001-95909,violation
001-95914,violation
001-95924,violation
001-95799,violation
001-95801,violation
001-95855,violation
001-95857,violation
001-95871,violation
001-95880,violation
001-95808,violation
001-95813,violation
001-95816,violation
001-95835,violation
001-95843,violation
001-95847,violation
001-95732,violation
001-95734,violation
001-95736,violation
001-95738,violation
001-95760,violation
001-95762,violation
001-95764,violation
001-95766,violation
001-95758,violation
001-95031,violation
001-95654,violation
001-95657,violation
001-95669,violation
001-95684,violation
001-95686,violation
001-95680,violation
001-95611,violation
001-95615,violation
001-88022,violation
001-87836,violation
001-87882,violation
001-87964,violation
001-87636,violation
001-87640,violation
001-87938,violation
001-87888,violation
001-87890,violation
001-87896,violation
001-88006,violation
001-88010,violation
001-88008,violation
001-87735,violation
001-87960,violation
001-87962,violation
001-87966,violation
001-87592,violation
001-87642,violation
001-87830,violation
001-87832,violation
001-87840,violation
001-87448,violation
001-57838,violation
001-57820,violation
001-80286,violation
001-80295,violation
001-80299,violation
001-80304,violation
001-80308,violation
001-80316,violation
001-80322,violation
001-80123,violation
001-80125,violation
001-79992,violation
001-80061,violation
001-80063,violation
001-80087,violation
001-80091,violation
001-80115,violation
001-80117,violation
001-80119,violation
001-80121,violation
001-80131,violation
001-80133,violation
001-80135,violation
001-80149,violation
001-80173,violation
001-80089,violation
001-80093,violation
001-80095,violation
001-79887,violation
001-79879,violation
001-80047,violation
001-80019,violation
001-80042,violation
001-80044,violation
001-80049,violation
001-80006,violation
001-70843,violation
001-70845,violation
001-70847,violation
001-70849,violation
001-70857,violation
001-70859,violation
001-70861,violation
001-70867,violation
001-70869,violation
001-70871,violation
001-70873,violation
001-70877,violation
001-70879,violation
001-70881,violation
001-70883,violation
001-70885,violation
001-70887,violation
001-70756,violation
001-70729,violation
001-70293,violation
001-70364,violation
001-70759,violation
001-70761,violation
001-70763,violation
001-70769,violation
001-70773,violation
001-70583,violation
001-70698,violation
001-70723,violation
001-70725,violation
001-70727,violation
001-70681,violation
001-70687,violation
001-70689,violation
001-70685,violation
001-70635,violation
001-70637,violation
001-70638,violation
001-70467,violation
001-192892,violation
001-192894,violation
001-192945,violation
001-192900,violation
001-192786,violation
001-192765,violation
001-192771,violation
001-192425,violation
001-192460,violation
001-192462,violation
001-192467,violation
001-192212,violation
001-192215,violation
001-192217,violation
001-192219,violation
001-192210,violation
001-192209,violation
001-116827,violation
001-116791,violation
001-116792,violation
001-116940,violation
001-116942,violation
001-116974,violation
001-116975,violation
001-116595,violation
001-116594,violation
001-116985,violation
001-116734,violation
001-116758,violation
001-116590,violation
001-116591,violation
001-116738,violation
001-116742,violation
001-116370,violation
001-144348,violation
001-144142,violation
001-144124,violation
001-144140,violation
001-144144,violation
001-144145,violation
001-144109,violation
001-144135,violation
001-144136,violation
001-144108,violation
001-142970,violation
001-186037,violation
001-186039,violation
001-186040,violation
001-186030,violation
001-186026,violation
001-186006,violation
001-186007,violation
001-185306,violation
001-185311,violation
001-185308,violation
001-77959,violation
001-78371,violation
001-78373,violation
001-78377,violation
001-78379,violation
001-78383,violation
001-78385,violation
001-78387,violation
001-78391,violation
001-78393,violation
001-78397,violation
001-78399,violation
001-78404,violation
001-78406,violation
001-78408,violation
001-78412,violation
001-78414,violation
001-78416,violation
001-78418,violation
001-78420,violation
001-78279,violation
001-78281,violation
001-78291,violation
001-78295,violation
001-78302,violation
001-78211,violation
001-78213,violation
001-78215,violation
001-78217,violation
001-78219,violation
001-78221,violation
001-78223,violation
001-78229,violation
001-78231,violation
001-78233,violation
001-78236,violation
001-78242,violation
001-78245,violation
001-78251,violation
001-78253,violation
001-77749,violation
001-78151,violation
001-78163,violation
001-78064,violation
001-77692,violation
001-77988,violation
001-77995,violation
001-77819,violation
001-77827,violation
001-77833,violation
001-69204,violation
001-69210,violation
001-69035,violation
001-69041,violation
001-68862,violation
001-69161,violation
001-69123,violation
001-69126,violation
001-69133,violation
001-69033,violation
001-69037,violation
001-69028,violation
001-69039,violation
001-69030,violation
001-68922,violation
001-68928,violation
001-68886,violation
001-68953,violation
001-68956,violation
001-68959,violation
001-57714,violation
001-57681,violation
001-57682,violation
001-57679,violation
001-57677,violation
001-57716,violation
001-108881,violation
001-108883,violation
001-108891,violation
001-108859,violation
001-108861,violation
001-108791,violation
001-108447,violation
001-108584,violation
001-108643,violation
001-108683,violation
001-108537,violation
001-108549,violation
001-108578,violation
001-108506,violation
001-108478,violation
001-108500,violation
001-108573,violation
001-108659,violation
001-108391,violation
001-108409,violation
001-108418,violation
001-108462,violation
001-108595,violation
001-100885,violation
001-100887,violation
001-100889,violation
001-100891,violation
001-100893,violation
001-100901,violation
001-100470,violation
001-100477,violation
001-100487,violation
001-100483,violation
001-100387,violation
001-100546,violation
001-100559,violation
001-100409,violation
001-100385,violation
001-100389,violation
001-100359,violation
001-100395,violation
001-100401,violation
001-100440,violation
001-100442,violation
001-100307,violation
001-100513,violation
001-100515,violation
001-100517,violation
001-100535,violation
001-100540,violation
001-100269,violation
001-197267,violation
001-197258,violation
001-197269,violation
001-197271,violation
001-197251,violation
001-197252,violation
001-197255,violation
001-197213,violation
001-196894,violation
001-196896,violation
001-196887,violation
001-196879,violation
001-196881,violation
001-196882,violation
001-196883,violation
001-196607,violation
001-196680,violation
001-196599,violation
001-196600,violation
001-196681,violation
001-196611,violation
001-196677,violation
001-196592,violation
001-196674,violation
001-196374,violation
001-93845,violation
001-93847,violation
001-93858,violation
001-93863,violation
001-93866,violation
001-93867,violation
001-93870,violation
001-93879,violation
001-93886,violation
001-93894,violation
001-93850,violation
001-93775,violation
001-93656,violation
001-93658,violation
001-93660,violation
001-93650,violation
001-93790,violation
001-93792,violation
001-93794,violation
001-93796,violation
001-93628,violation
001-93730,violation
001-93732,violation
001-93748,violation
001-93750,violation
001-93565,violation
001-93572,violation
001-93582,violation
001-93596,violation
001-93598,violation
001-93602,violation
001-93610,violation
001-93616,violation
001-93448,violation
001-93454,violation
001-93456,violation
001-93496,violation
001-93498,violation
001-93296,violation
001-93298,violation
001-93304,violation
001-93308,violation
001-93320,violation
001-93446,violation
001-93452,violation
001-92959,violation
001-85611,violation
001-85833,violation
001-85722,violation
001-85681,violation
001-85683,violation
001-85777,violation
001-85779,violation
001-85781,violation
001-85786,violation
001-85788,violation
001-85790,violation
001-85831,violation
001-85765,violation
001-85724,violation
001-85730,violation
001-85763,violation
001-85771,violation
001-85773,violation
001-85583,violation
001-85671,violation
001-85675,violation
001-85677,violation
001-85687,violation
001-85689,violation
001-85691,violation
001-85695,violation
001-85693,violation
001-85654,violation
001-85656,violation
001-85658,violation
001-181387,violation
001-181384,violation
001-181385,violation
001-181389,violation
001-181381,violation
001-181175,violation
001-181198,violation
001-181200,violation
001-181204,violation
001-181206,violation
001-181209,violation
001-181279,violation
001-181196,violation
001-181201,violation
001-181068,violation
001-181073,violation
001-181075,violation
001-180852,violation
001-180853,violation
001-180832,violation
001-180827,violation
001-153911,violation
001-153960,violation
001-153910,violation
001-153476,violation
001-153316,violation
001-153317,violation
001-152988,violation
001-153018,violation
001-139933,violation
001-140000,violation
001-139904,violation
001-139905,violation
001-139906,violation
001-139902,violation
001-139773,violation
001-139170,violation
001-139172,violation
001-139281,violation
001-139274,violation
001-139168,violation
001-139271,violation
001-139272,violation
001-138917,violation
001-139173,violation
001-139278,violation
001-138883,violation
001-58211,violation
001-57985,violation
001-61973,violation
001-61837,violation
001-61961,violation
001-61957,violation
001-61946,violation
001-61947,violation
001-61935,violation
001-61876,violation
001-61921,violation
001-61922,violation
001-61925,violation
001-61926,violation
001-61927,violation
001-61901,violation
001-61888,violation
001-61889,violation
001-61891,violation
001-61892,violation
001-61879,violation
001-61880,violation
001-61855,violation
001-61856,violation
001-61814,violation
001-61815,violation
001-61816,violation
001-61757,violation
001-61762,violation
001-61846,violation
001-61832,violation
001-61833,violation
001-60112,violation
001-60157,violation
001-176969,violation
001-176820,violation
001-176964,violation
001-176760,violation
001-176762,violation
001-176763,violation
001-176765,violation
001-176759,violation
001-176761,violation
001-175667,violation
001-162764,violation
001-162422,violation
001-162208,violation
001-162179,violation
001-162209,violation
001-162114,violation
001-162115,violation
001-57443,violation
001-57462,violation
001-57465,violation
001-57581,violation
001-57497,violation
001-57456,violation
001-57495,violation
001-173087,violation
001-173089,violation
001-173099,violation
001-173100,violation
001-172649,violation
001-172653,violation
001-172654,violation
001-172655,violation
001-172563,violation
001-172471,violation
001-172549,violation
001-172552,violation
001-172554,violation
001-172555,violation
001-172557,violation
001-172558,violation
001-172559,violation
001-172562,violation
001-172543,violation
001-172545,violation
001-172546,violation
001-172455,violation
001-172456,violation
001-172457,violation
001-172463,violation
001-172469,violation
001-172470,violation
001-159880,violation
001-159762,violation
001-159915,violation
001-159922,violation
001-159957,violation
001-159770,violation
001-159769,violation
001-159778,violation
001-159773,violation
001-159766,violation
001-159566,violation
001-159211,violation
001-159212,violation
001-159194,violation
001-159202,violation
001-159054,violation
001-60989,violation
001-60990,violation
001-60991,violation
001-60992,violation
001-60993,violation
001-60994,violation
001-60995,violation
001-60988,violation
001-60939,violation
001-60941,violation
001-60932,violation
001-60934,violation
001-60982,violation
001-60983,violation
001-60975,violation
001-60913,violation
001-60914,violation
001-60931,violation
001-60971,violation
001-60945,violation
001-60944,violation
001-58924,violation
001-59101,violation
001-59082,violation
001-58855,violation
001-58843,violation
001-58826,violation
001-59060,violation
001-58955,violation
001-59053,violation
001-59121,violation
001-58810,violation
001-58097,violation
001-58096,violation
001-58085,violation
001-58189,violation
001-58190,violation
001-58191,violation
001-58188,violation
001-57898,violation
001-57907,violation
001-148624,violation
001-148286,violation
001-148267,violation
001-148284,violation
001-148292,violation
001-148268,violation
001-148272,violation
001-148277,violation
001-148263,violation
001-148174,violation
001-148176,violation
001-148260,violation
001-126360,violation
001-126355,violation
001-126359,violation
001-126440,violation
001-126441,violation
001-126442,violation
001-126443,violation
001-126446,violation
001-126348,violation
001-126349,violation
001-57526,no-violation
001-57507,no-violation
001-59885,no-violation
001-59886,no-violation
001-59887,no-violation
001-61802,no-violation
001-61731,no-violation
001-163114,no-violation
001-162853,no-violation
001-177299,no-violation
001-177074,no-violation
001-140005,no-violation
001-57972,no-violation
001-180655,no-violation
001-180555,no-violation
001-180316,no-violation
001-180306,no-violation
001-180302,no-violation
001-57906,no-violation
001-58103,no-violation
001-58102,no-violation
001-58177,no-violation
001-147865,no-violation
001-147876,no-violation
001-159051,no-violation
001-158946,no-violation
001-158944,no-violation
001-159071,no-violation
001-171971,no-violation
001-59074,no-violation
001-58921,no-violation
001-58847,no-violation
001-61090,no-violation
001-61057,no-violation
001-144922,no-violation
001-144678,no-violation
001-144669,no-violation
001-144276,no-violation
001-144367,no-violation
001-144350,no-violation
001-71305,no-violation
001-70957,no-violation
001-71038,no-violation
001-80303,no-violation
001-80205,no-violation
001-80398,no-violation
001-192076,no-violation
001-104702,no-violation
001-202119,no-violation
001-202435,no-violation
001-96087,no-violation
001-57565,no-violation
001-57467,no-violation
001-57537,no-violation
001-57595,no-violation
001-57835,no-violation
001-57847,no-violation
001-57837,no-violation
001-60166,no-violation
001-60394,no-violation
001-60329,no-violation
001-57676,no-violation
001-57672,no-violation
001-57653,no-violation
001-100461,no-violation
001-108831,no-violation
001-108953,no-violation
001-85244,no-violation
001-93244,no-violation
001-68739,no-violation
001-68183,no-violation
001-68618,no-violation
001-78056,no-violation
001-77778,no-violation
001-77576,no-violation
001-77246,no-violation
001-81323,no-violation
001-81138,no-violation
001-81331,no-violation
001-80892,no-violation
001-80956,no-violation
001-71747,no-violation
001-189791,no-violation
001-142423,no-violation
001-142519,no-violation
001-142529,no-violation
001-58498,no-violation
001-58402,no-violation
001-60466,no-violation
001-60507,no-violation
001-60450,no-violation
001-60484,no-violation
001-96925,no-violation
001-96705,no-violation
001-96577,no-violation
001-88997,no-violation
001-88790,no-violation
001-112283,no-violation
001-112204,no-violation
001-112090,no-violation
001-112096,no-violation
001-111966,no-violation
001-111521,no-violation
001-103696,no-violation
001-103881,no-violation
001-103546,no-violation
001-57883,no-violation
001-57863,no-violation
001-57870,no-violation
001-57871,no-violation
001-57874,no-violation
001-57875,no-violation
001-57510,no-violation
001-109807,no-violation
001-109527,no-violation
001-101589,no-violation
001-196148,no-violation
001-196144,no-violation
001-187476,no-violation
001-187189,no-violation
001-187219,no-violation
001-77054,no-violation
001-76997,no-violation
001-76677,no-violation
001-68067,no-violation
001-68075,no-violation
001-61661,no-violation
001-61623,no-violation
001-61549,no-violation
001-59720,no-violation
001-59703,no-violation
001-178182,no-violation
001-178175,no-violation
001-178179,no-violation
001-177938,no-violation
001-177691,no-violation
001-164202,no-violation
001-163910,no-violation
001-164470,no-violation
001-57585,no-violation
001-57561,no-violation
001-57426,no-violation
001-181789,no-violation
001-155193,no-violation
001-155094,no-violation
001-141633,no-violation
001-141197,no-violation
001-141644,no-violation
001-141175,no-violation
001-57954,no-violation
001-57950,no-violation
001-58137,no-violation
001-122261,no-violation
001-121613,no-violation
001-121615,no-violation
001-120966,no-violation
001-170653,no-violation
001-170465,no-violation
001-170450,no-violation
001-170452,no-violation
001-158160,no-violation
001-158031,no-violation
001-158243,no-violation
001-61138,no-violation
001-61075,no-violation
001-61077,no-violation
001-61121,no-violation
001-59264,no-violation
001-59154,no-violation
001-59158,no-violation
001-156250,no-violation
001-57828,no-violation
001-57812,no-violation
001-57808,no-violation
001-105673,no-violation
001-105269,no-violation
001-105353,no-violation
001-105219,no-violation
001-105234,no-violation
001-105236,no-violation
001-114050,no-violation
001-113723,no-violation
001-113391,no-violation
001-98439,no-violation
001-98385,no-violation
001-187689,no-violation
001-187742,no-violation
001-73250,no-violation
001-82905,no-violation
001-82907,no-violation
001-82909,no-violation
001-58047,no-violation
001-57888,no-violation
001-69457,no-violation
001-69401,no-violation
001-185229,no-violation
001-184670,no-violation
001-184475,no-violation
001-206365,no-violation
001-206267,no-violation
001-200447,no-violation
001-200544,no-violation
001-200315,no-violation
001-200341,no-violation
001-103420,no-violation
001-103234,no-violation
001-111373,no-violation
001-111175,no-violation
001-110986,no-violation
001-86032,no-violation
001-57531,no-violation
001-57546,no-violation
001-57480,no-violation
001-57541,no-violation
001-75567,no-violation
001-67071,no-violation
001-66784,no-violation
001-66794,no-violation
001-57998,no-violation
001-57993,no-violation
001-58912,no-violation
001-58299,no-violation
001-58907,no-violation
001-138579,no-violation
001-138559,no-violation
001-167801,no-violation
001-167798,no-violation
001-167490,no-violation
001-167120,no-violation
001-167095,no-violation
001-167538,no-violation
001-166946,no-violation
001-166935,no-violation
001-180288,no-violation
001-179881,no-violation
001-59527,no-violation
001-59422,no-violation
001-59413,no-violation
001-59514,no-violation
001-59453,no-violation
001-59450,no-violation
001-59459,no-violation
001-107716,no-violation
001-107552,no-violation
001-100036,no-violation
001-99015,no-violation
001-193251,no-violation
001-193083,no-violation
001-91499,no-violation
001-91418,no-violation
001-91288,no-violation
001-91022,no-violation
001-58802,no-violation
001-60896,no-violation
001-60822,no-violation
001-60884,no-violation
001-60855,no-violation
001-159924,no-violation
001-172963,no-violation
001-173463,no-violation
001-173265,no-violation
001-118340,no-violation
001-118044,no-violation
001-145224,no-violation
001-57953,no-violation
001-58175,no-violation
001-58065,no-violation
001-150775,no-violation
001-150303,no-violation
001-150298,no-violation
001-126793,no-violation
001-67559,no-violation
001-76495,no-violation
001-76708,no-violation
001-76639,no-violation
001-76489,no-violation
001-84317,no-violation
001-84329,no-violation
001-84264,no-violation
001-91704,no-violation
001-91880,no-violation
001-91897,no-violation
001-193994,no-violation
001-194307,no-violation
001-193736,no-violation
001-98473,no-violation
001-98684,no-violation
001-98688,no-violation
001-98606,no-violation
001-107024,no-violation
001-106918,no-violation
001-178902,no-violation
001-178700,no-violation
001-178745,no-violation
001-165751,no-violation
001-59558,no-violation
001-60737,no-violation
001-60716,no-violation
001-58751,no-violation
001-58598,no-violation
001-58837,no-violation
001-161413,no-violation
001-160990,no-violation
001-146353,no-violation
001-119969,no-violation
001-58170,no-violation
001-58161,no-violation
001-57947,no-violation
001-57795,no-violation
001-97575,no-violation
001-97783,no-violation
001-97621,no-violation
001-97561,no-violation
001-89902,no-violation
001-90042,no-violation
001-114579,no-violation
001-114841,no-violation
001-114487,no-violation
001-204601,no-violation
001-203933,no-violation
001-106200,no-violation
001-157519,no-violation
001-170633,no-violation
001-170389,no-violation
001-170057,no-violation
001-170059,no-violation
001-58018,no-violation
001-187932,no-violation
001-188387,no-violation
001-81359,no-violation
001-82001,no-violation
001-81608,no-violation
001-72708,no-violation
001-72726,no-violation
001-79494,no-violation
001-79282,no-violation
001-79271,no-violation
001-183395,no-violation
001-183788,no-violation
001-183124,no-violation
001-94840,no-violation
001-94875,no-violation
001-94295,no-violation
001-86980,no-violation
001-86943,no-violation
001-86963,no-violation
001-86875,no-violation
001-110825,no-violation
001-110675,no-violation
001-110164,no-violation
001-110469,no-violation
001-102625,no-violation
001-102762,no-violation
001-102337,no-violation
001-57570,no-violation
001-57572,no-violation
001-189625,no-violation
001-189423,no-violation
001-189425,no-violation
001-72046,no-violation
001-81675,no-violation
001-57885,no-violation
001-169957,no-violation
001-169481,no-violation
001-169203,no-violation
001-169053,no-violation
001-57698,no-violation
001-57700,no-violation
001-89634,no-violation
001-97346,no-violation
001-97116,no-violation
001-106774,no-violation
001-106439,no-violation
001-205047,no-violation
001-204816,no-violation
001-115213,no-violation
001-115166,no-violation
001-114965,no-violation
001-87305,no-violation
001-87338,no-violation
001-87142,no-violation
001-95590,no-violation
001-95300,no-violation
001-95042,no-violation
001-201336,no-violation
001-201352,no-violation
001-201136,no-violation
001-200839,no-violation
001-200729,no-violation
001-102102,no-violation
001-102117,no-violation
001-101958,no-violation
001-110384,no-violation
001-110486,no-violation
001-110322,no-violation
001-110261,no-violation
001-110266,no-violation
001-110381,no-violation
001-110385,no-violation
001-110461,no-violation
001-110156,no-violation
001-57619,no-violation
001-183127,no-violation
001-183118,no-violation
001-182847,no-violation
001-182853,no-violation
001-182454,no-violation
001-164659,no-violation
001-164672,no-violation
001-178344,no-violation
001-59591,no-violation
001-59589,no-violation
001-61611,no-violation
001-61589,no-violation
001-91576,no-violation
001-91645,no-violation
001-83823,no-violation
001-83537,no-violation
001-84046,no-violation
001-83739,no-violation
001-83924,no-violation
001-82846,no-violation
001-107333,no-violation
001-107286,no-violation
001-107156,no-violation
001-107183,no-violation
001-99403,no-violation
001-99531,no-violation
001-99162,no-violation
001-194614,no-violation
001-194736,no-violation
001-194445,no-violation
001-76251,no-violation
001-76177,no-violation
001-67220,no-violation
001-57999,no-violation
001-58322,no-violation
001-126792,no-violation
001-126538,no-violation
001-150317,no-violation
001-148642,no-violation
001-148673,no-violation
001-148676,no-violation
001-148641,no-violation
001-148670,no-violation
001-120062,no-violation
001-58133,no-violation
001-206194,no-violation
001-206192,no-violation
001-205541,no-violation
001-58560,no-violation
001-58841,no-violation
001-60673,no-violation
001-60660,no-violation
001-162020,no-violation
001-161946,no-violation
001-161738,no-violation
001-175656,no-violation
001-175500,no-violation
001-175481,no-violation
001-175680,no-violation
001-175646,no-violation
001-175155,no-violation
001-174953,no-violation
001-193494,no-violation
001-193453,no-violation
001-108225,no-violation
001-83217,no-violation
001-91065,no-violation
001-90788,no-violation
001-179793,no-violation
001-179430,no-violation
001-179403,no-violation
001-166927,no-violation
001-166741,no-violation
001-166687,no-violation
001-166689,no-violation
001-61317,no-violation
001-61291,no-violation
001-59456,no-violation
001-59455,no-violation
001-59518,no-violation
001-59564,no-violation
001-59533,no-violation
001-58061,no-violation
001-58067,no-violation
001-58079,no-violation
001-58077,no-violation
001-150785,no-violation
001-128050,no-violation
001-128035,no-violation
001-128044,no-violation
001-127401,no-violation
001-61928,no-violation
001-61931,no-violation
001-75533,no-violation
001-145783,no-violation
001-145364,no-violation
001-119041,no-violation
001-57942,no-violation
001-60854,no-violation
001-60808,no-violation
001-60684,no-violation
001-59080,no-violation
001-173780,no-violation
001-173788,no-violation
001-174119,no-violation
001-173624,no-violation
001-161037,no-violation
001-57903,no-violation
001-57890,no-violation
001-58051,no-violation
001-187540,no-violation
001-72749,no-violation
001-57794,no-violation
001-57775,no-violation
001-57736,no-violation
001-57791,no-violation
001-105699,no-violation
001-97969,no-violation
001-98075,no-violation
001-90248,no-violation
001-90342,no-violation
001-90095,no-violation
001-155821,no-violation
001-155715,no-violation
001-110950,no-violation
001-110805,no-violation
001-110804,no-violation
001-103228,no-violation
001-102870,no-violation
001-102637,no-violation
001-198706,no-violation
001-198708,no-violation
001-198991,no-violation
001-94530,no-violation
001-94533,no-violation
001-94204,no-violation
001-79036,no-violation
001-79040,no-violation
001-78135,no-violation
001-69936,no-violation
001-69352,no-violation
001-184058,no-violation
001-140779,no-violation
001-155082,no-violation
001-58236,no-violation
001-58237,no-violation
001-182171,no-violation
001-181821,no-violation
001-182243,no-violation
001-57417,no-violation
001-57451,no-violation
001-57498,no-violation
001-59986,no-violation
001-59869,no-violation
001-61686,no-violation
001-61701,no-violation
001-61629,no-violation
001-163817,no-violation
001-177344,no-violation
001-158491,no-violation
001-158500,no-violation
001-171501,no-violation
001-171473,no-violation
001-171475,no-violation
001-61168,no-violation
001-58127,no-violation
001-58126,no-violation
001-58121,no-violation
001-58122,no-violation
001-58109,no-violation
001-122859,no-violation
001-122892,no-violation
001-122429,no-violation
001-88562,no-violation
001-88541,no-violation
001-88510,no-violation
001-96007,no-violation
001-104549,no-violation
001-104064,no-violation
001-112306,no-violation
001-57479,no-violation
001-57852,no-violation
001-60628,no-violation
001-60627,no-violation
001-60555,no-violation
001-60564,no-violation
001-58833,no-violation
001-58495,no-violation
001-141947,no-violation
001-115873,no-violation
001-115986,no-violation
001-71817,no-violation
001-70662,no-violation
001-80932,no-violation
001-186667,no-violation
001-67818,no-violation
001-77388,no-violation
001-77574,no-violation
001-77309,no-violation
001-85079,no-violation
001-85085,no-violation
001-85152,no-violation
001-92715,no-violation
001-195546,no-violation
001-101195,no-violation
001-101440,no-violation
001-109219,no-violation
001-58459,no-violation
001-58336,no-violation
001-113288,no-violation
001-202757,no-violation
001-202752,no-violation
001-104937,no-violation
001-87892,no-violation
001-87894,no-violation
001-57833,no-violation
001-80284,no-violation
001-79790,no-violation
001-192787,no-violation
001-192767,no-violation
001-192213,no-violation
001-116836,no-violation
001-142672,no-violation
001-185490,no-violation
001-185313,no-violation
001-77543,no-violation
001-78031,no-violation
001-77950,no-violation
001-68938,no-violation
001-57706,no-violation
001-108676,no-violation
001-108532,no-violation
001-100506,no-violation
001-100472,no-violation
001-100393,no-violation
001-100407,no-violation
001-197098,no-violation
001-196596,no-violation
001-93766,no-violation
001-93614,no-violation
001-93294,no-violation
001-85573,no-violation
001-181211,no-violation
001-180850,no-violation
001-180845,no-violation
001-153769,no-violation
001-153960,no-violation
001-153474,no-violation
001-153312,no-violation
001-152990,no-violation
001-138919,no-violation
001-61829,no-violation
001-61835,no-violation
001-61795,no-violation
001-60156,no-violation
001-60158,no-violation
001-175667,no-violation
001-162704,no-violation
001-162201,no-violation
001-57425,no-violation
001-57563,no-violation
001-173088,no-violation
001-159376,no-violation
001-159212,no-violation
001-60933,no-violation
001-60924,no-violation
001-58893,no-violation
001-58855,no-violation
001-58086,no-violation
001-126451,no-violation
001-126352,no-violation
